0.96390404,0.96390404
0.85502524,0.85502524
0.95392062,0.95392062
0.88969872,0.88969872
0.83373391,0.83373391
0.87653316,0.87653316
1.13152232,1.13152232
0.93761799,0.93761799
0.89788189,0.89788189
0.82471671,0.82471671
0.89438268,0.89438268
0.88453275,0.88453275
1.17635034,1.17635034
0.98656813,0.98656813
1.14877046,1.14877046
0.81641669,0.81641669
1.01025248,1.01025248
1.10822084,1.10822084
1.02379817,1.02379817
0.81141894,0.81141894
1.15727042,1.15727042
1.09302073,1.09302073
0.88264826,0.88264826
0.92449842,0.92449842
1.06220085,1.06220085
0.96944183,0.96944183
0.81466931,0.81466931
1.14089382,1.14089382
0.8098909,0.8098909
0.84186499,0.84186499
0.95049038,0.95049038
0.93146607,0.93146607
0.84695313,0.84695313
1.04973102,1.04973102
1.16352275,1.16352275
1.04787059,1.04787059
0.81750165,0.81750165
1.14548552,1.14548552
1.02021248,1.02021248
1.03555992,1.03555992
0.81046158,0.81046158
1.02324058,1.02324058
0.97367959,0.97367959
1.0220332,1.0220332
1.1690164,1.1690164
0.88385475,0.88385475
0.81713074,0.81713074
0.99062533,0.99062533
0.99398756,0.99398756
0.8600951,0.8600951
0.94156783,0.94156783
0.83727618,0.83727618
1.03592574,1.03592574
1.11388229,1.11388229
0.90048561,0.90048561
0.87416826,0.87416826
1.08335227,1.08335227
1.17508895,1.17508895
0.99957526,0.99957526
1.0309128,1.0309128
1.12726513,1.12726513
0.87839122,0.87839122
0.86938829,0.86938829
0.92743275,0.92743275
1.11645925,1.11645925
0.85723841,0.85723841
1.06567953,1.06567953
0.82845395,0.82845395
0.92495772,0.92495772
0.8118718,0.8118718
0.9033017,0.9033017
0.87913664,0.87913664
0.92310879,0.92310879
1.07258042,1.07258042
1.08898246,1.08898246
0.8234865,0.8234865
1.09839106,1.09839106
0.86996128,0.86996128
1.14764809,1.14764809
1.14077911,1.14077911
0.98492863,0.98492863
1.06494041,1.06494041
0.84295317,0.84295317
1.04836771,1.04836771
1.1105304,1.1105304
0.88205665,0.88205665
0.95318892,0.95318892
0.99848951,0.99848951
0.80763755,0.80763755
0.92059079,0.92059079
1.10563494,1.10563494
0.91954747,0.91954747
0.96134876,0.96134876
0.96262915,0.96262915
0.85339459,0.85339459
0.80299429,0.80299429
0.94925668,0.94925668
1.1545787,1.1545787
1.00453621,1.00453621
0.95795854,0.95795854
0.81210799,0.81210799
1.00042966,1.00042966
0.95955504,0.95955504
0.91648674,0.91648674
0.96549057,0.96549057
1.18569331,1.18569331
1.19687092,1.19687092
0.96206072,0.96206072
0.82204003,0.82204003
0.95568482,0.95568482
0.98752732,0.98752732
1.17239673,1.17239673
1.0696551,1.0696551
0.88602876,0.88602876
1.18509349,1.18509349
0.96052604,0.96052604
1.11486346,1.11486346
0.85277364,0.85277364
1.0000846,1.0000846
1.0372212,1.0372212
1.00190166,1.00190166
0.83773544,0.83773544
1.10688013,1.10688013
1.17874184,1.17874184
0.82695184,0.82695184
1.13549968,1.13549968
1.13847328,1.13847328
1.12663715,1.12663715
0.90791193,0.90791193
1.1644065,1.1644065
0.80684395,0.80684395
1.02126975,1.02126975
1.07976492,1.07976492
1.08968201,1.08968201
1.10444965,1.10444965
0.97267266,0.97267266
1.05296168,1.05296168
0.85478103,0.85478103
0.82293129,0.82293129
0.81840541,0.81840541
0.84034843,0.84034843
0.9868409,0.9868409
1.15929817,1.15929817
0.93756521,0.93756521
1.06743337,1.06743337
1.18031518,1.18031518
0.82587209,0.82587209
0.90707656,0.90707656
1.11733871,1.11733871
0.88728481,0.88728481
1.02309985,1.02309985
0.85058501,0.85058501
0.85989535,0.85989535
0.99589704,0.99589704
1.16185024,1.16185024
1.07748304,1.07748304
0.99123983,0.99123983
0.82540063,0.82540063
0.92858421,0.92858421
1.08225695,1.08225695
1.10797197,1.10797197
1.02723625,1.02723625
0.91740476,0.91740476
1.11969354,1.11969354
1.10247809,1.10247809
1.14334439,1.14334439
0.90533994,0.90533994
0.83093001,0.83093001
0.90819495,0.90819495
1.10208122,1.10208122
1.07623996,1.07623996
1.05694864,1.05694864
0.88114567,0.88114567
1.05254446,1.05254446
0.94995638,0.94995638
0.87691633,0.87691633
0.99508516,0.99508516
0.82412731,0.82412731
1.19996741,1.19996741
1.00718098,1.00718098
1.18151606,1.18151606
0.87068233,0.87068233
0.87110305,0.87110305
1.13573043,1.13573043
0.94690467,0.94690467
0.94335409,0.94335409
0.98351008,0.98351008
0.84103253,0.84103253
1.07452496,1.07452496
0.90080053,0.90080053
0.98112475,0.98112475
1.10889698,1.10889698
0.84129099,0.84129099
0.87306909,0.87306909
1.10649375,1.10649375
