1.0,1.09159178,1.27231306,1.17041963,1.09230049
1.0,1.84014477,1.03041179,0.83080015,1.08118295
1.0,1.75785756,1.09280987,1.02002735,1.04068537
1.0,0.99879987,0.99364825,1.00037057,1.03061778
1.0,1.47257492,1.11739792,0.96726369,1.07911112
1.0,1.51937753,1.01250447,1.378041,1.02555847
1.0,1.24194989,0.9648576,1.71703723,1.05901425
1.0,1.24675,1.28114785,0.87483578,1.09128083
1.0,1.85730852,1.28131144,1.64710437,1.03095214
1.0,0.9432778,1.04872156,1.16357681,1.0278247
1.0,1.66857615,1.24405078,0.82374435,1.04698716
1.0,1.47904009,0.97716503,1.08648526,1.09355688
1.0,1.4137061,0.9747575,0.93721891,1.09828843
1.0,1.3539746,1.13479058,0.88650935,1.02541699
1.0,1.51213494,1.27882694,1.06249149,1.09851314
1.0,1.34798027,0.98808933,1.71191163,1.03398198
1.0,1.27746174,1.10704483,0.86357921,1.06477054
1.0,1.60456732,0.90147638,1.04536943,1.05259442
1.0,1.11514426,1.00867333,0.80183928,1.0633555
1.0,1.29556415,1.10510777,1.22897627,1.07021814
1.0,1.51771311,1.19920185,1.52334575,1.0298294
1.0,0.7239182,1.00001187,1.40204416,1.086073
1.0,1.86546679,1.23906443,1.22541314,1.03374528
1.0,1.45718879,0.9922423,1.42935084,1.02597322
1.0,0.72533587,1.26037404,1.23705883,1.08141599
1.0,1.46896482,1.0839846,1.66036602,1.09565974
1.0,1.35051884,1.09751179,1.23191058,1.08562973
1.0,1.27659331,1.23345566,1.73040304,1.09311361
1.0,0.8643683,1.16474293,1.30537984,1.04500076
1.0,1.61861202,1.04471994,0.82898386,1.04509686
1.0,1.28807647,1.06705134,1.13048182,1.06426428
1.0,1.27955536,1.23845444,1.09219239,1.0555744
1.0,1.88481924,0.90573526,1.39964078,1.02857572
1.0,1.38040437,1.09623861,1.57646074,1.04112442
1.0,1.50599926,0.99927412,1.20905843,1.07145254
1.0,1.33714022,1.19314041,0.85711712,1.03659814
1.0,1.60026077,1.08520849,1.08341649,1.07009972
1.0,1.41228454,1.1417157,1.59729854,1.0916571
1.0,0.89977757,1.00213016,1.78851866,1.05683716
1.0,1.465746,1.20168875,0.80877282,1.03846278
1.0,1.63023133,0.9737802,1.11111084,1.09202511
1.0,1.8316758,1.16403518,0.93011679,1.09345638
1.0,1.20531338,1.10728709,1.15302712,1.03907764
1.0,1.00117383,1.15775085,1.34155135,1.07669447
1.0,0.82677997,1.01527565,0.91977365,1.04454292
1.0,1.2119833,0.98936831,1.15993074,1.04475717
1.0,1.32345406,0.90969535,1.47511802,1.09820992
1.0,0.89810487,0.95647541,0.95441939,1.04975457
1.0,1.22281971,1.07742636,0.80784517,1.02467156
1.0,1.89763675,0.96656859,1.40361732,1.03454149
1.0,0.87462894,1.04925413,1.35410949,1.05695969
1.0,1.0068576,1.08450995,1.03630458,1.02319716
1.0,1.62434001,1.17524372,1.25741491,1.05108804
1.0,1.09849871,1.11836266,1.2981217,1.07214873
1.0,1.29758819,1.13175969,1.20831282,1.05889925
1.0,1.02738363,1.2371435,1.02346766,1.02493136
1.0,1.22448629,1.29727195,0.98081463,1.08172699
1.0,1.7195431,1.10167613,1.76503043,1.03545403
1.0,0.7695084,1.18435144,1.36414589,1.05610116
1.0,1.27558612,1.27518213,1.62700184,1.03104316
1.0,0.81199464,1.12357883,1.44002671,1.07996905
1.0,0.85020505,1.10208039,1.41463127,1.04951451
1.0,1.3138702,1.04605129,0.86552124,1.07982629
1.0,1.68730111,1.15187105,1.18802768,1.09951532
1.0,1.40219302,1.12686512,0.80200991,1.08292555
1.0,1.39037661,0.90384499,1.03501441,1.05596852
1.0,1.13261955,1.167819,1.67005818,1.05637138
1.0,1.16395354,1.06237464,0.99327042,1.08592121
1.0,0.70810563,1.11944762,1.49650813,1.0459049
1.0,1.54705217,1.09786738,1.46752313,1.05753965
1.0,1.4425304,1.24616827,1.64122681,1.04536235
1.0,1.67552937,0.97824442,1.30172181,1.09934113
1.0,1.0178732,1.1658802,1.13780596,1.04303691
1.0,1.41081633,1.07305505,1.45453666,1.03579402
1.0,1.59183363,1.18086695,1.49389831,1.09508754
1.0,1.04381834,1.13786912,1.7462498,1.03187812
1.0,1.54305712,1.04574513,1.27961165,1.07474191
1.0,1.41622411,1.29293569,1.7121505,1.0244213
1.0,0.96074078,1.0723085,1.29351839,1.03322577
1.0,1.45576808,1.04833316,0.8132612,1.04354205
1.0,1.21585376,1.29253929,1.58555556,1.04512409
1.0,1.78127548,1.16646036,1.66853687,1.0478708
1.0,1.63554588,1.01800266,1.73673515,1.06438888
1.0,1.80156359,0.91777847,1.03085946,1.0771434
1.0,1.44567767,1.12184719,1.33843205,1.04078519
1.0,1.4008536,1.27981753,0.95912862,1.02332516
1.0,1.16914573,1.00161698,0.87011016,1.0592645
1.0,0.74176221,1.09640918,1.04443471,1.02934412
1.0,1.88930249,1.04341044,1.03119037,1.096619
1.0,1.79292212,1.24563203,0.95849525,1.03234335
1.0,1.11684216,0.96159912,0.90579904,1.05664594
1.0,0.91563303,1.0037024,1.5289559,1.07126628
1.0,1.10125438,0.95195497,1.28803044,1.03830634
1.0,0.7025888,1.22760135,1.78749288,1.06716832
1.0,1.46012529,1.20983438,1.78025371,1.08267028
1.0,1.01108625,0.92576883,0.96515467,1.09195367
1.0,1.19917534,0.91307844,0.98403712,1.03538716
1.0,1.41725562,0.95594226,1.07411361,1.08720852
1.0,1.45931264,1.19479595,1.13810198,1.08653567
1.0,0.91107302,0.98201677,1.74821497,1.08007442
1.0,1.63338196,1.23650768,1.32910992,1.04391633
1.0,0.92063723,1.13298541,1.70189526,1.08761602
1.0,0.72047805,1.22901021,1.39199511,1.08079096
1.0,1.58528611,1.07460386,1.03925359,1.0580658
1.0,1.50236876,1.25010562,1.39592125,1.06054175
1.0,1.62891993,1.2733572,1.07220389,1.09790521
1.0,1.52989106,1.27116009,1.07548053,1.06306582
1.0,1.6895956,0.97720231,1.46519958,1.07955373
1.0,0.73119078,1.11185382,0.93188686,1.09888886
1.0,1.04185019,1.19019397,1.2453095,1.08889934
1.0,1.7962591,1.27830838,0.81003799,1.08519621
1.0,0.90368649,1.12225079,0.88020581,1.04609664
1.0,1.00865837,1.13989452,0.93441793,1.02213656
1.0,1.35207841,1.15496249,1.18562878,1.0834636
1.0,1.50905743,0.97196101,1.26692888,1.06147468
1.0,1.13005266,1.25304224,1.78376191,1.08230472
1.0,1.26146383,1.23119041,1.26753759,1.0383329
1.0,1.6590981,1.29982614,1.34942101,1.06677847
1.0,1.76559545,1.10366279,1.56844455,1.07897362
1.0,0.85777736,1.13850568,0.99688951,1.06267603
1.0,1.52656319,0.99702391,0.83768817,1.04885861
1.0,1.8172711,1.03852263,0.84362585,1.07439228
1.0,1.59340419,1.1297884,1.5588232,1.07483716
1.0,1.59605156,1.16184583,1.19945712,1.04735994
1.0,1.37022977,1.09494865,1.43361978,1.08768189
1.0,0.9756203,1.18573834,0.9103494,1.07406358
1.0,1.24017678,1.03540151,1.22727075,1.03293104
1.0,1.53695359,1.23745392,0.92565213,1.0462851
1.0,1.45446876,0.99400666,1.13958712,1.08591606
1.0,0.96881333,0.93067154,0.96623247,1.06114093
1.0,1.74505409,0.98915268,1.2189558,1.07285521
1.0,1.17871173,1.18149787,1.12227876,1.0342972
1.0,1.78661283,1.03934269,0.96814085,1.05869686
1.0,1.83833802,1.11230282,1.51074524,1.08923648
1.0,1.43590309,1.05933889,1.14523179,1.09620042
1.0,1.42561189,1.12942884,1.35920242,1.03733693
1.0,1.37571416,1.06905848,1.79898874,1.06683819
1.0,1.34315124,1.17160688,1.20144923,1.06039875
1.0,1.73162393,0.91244483,1.17730236,1.03781643
1.0,0.78649131,0.96768826,1.3778464,1.0827689
1.0,1.5743681,1.29363735,0.87837261,1.03209747
1.0,1.54946838,1.27390918,0.83464802,1.04751785
1.0,0.86463472,1.00761237,1.27721807,1.09634211
1.0,1.84875508,1.00504772,1.04158426,1.04090792
1.0,1.0430652,1.19377113,1.53032032,1.02476147
1.0,1.20276293,1.01798506,1.20473464,1.07204962
1.0,1.85265209,1.11885255,1.5606808,1.08748509
1.0,1.79174274,1.13756396,0.93845881,1.06460195
1.0,1.05745567,1.04027869,1.76734123,1.0392391
1.0,1.65824326,0.91158846,0.91420695,1.08353025
1.0,0.74657894,1.20379672,1.17958481,1.0754167
1.0,1.78835687,1.24364322,1.34408895,1.06388769
1.0,1.67668307,0.9425866,0.98260837,1.05037723
1.0,1.88731759,1.05110867,0.97662761,1.05482716
1.0,0.96367716,1.11779154,1.1037058,1.04310348
1.0,1.10056552,1.17345969,1.54384925,1.04853939
1.0,1.22092351,1.17246162,1.45181348,1.06562407
1.0,1.34037248,1.00671763,1.46309972,1.07623742
1.0,1.31865479,1.21168988,1.11579963,1.02500444
1.0,1.22929457,1.08319267,1.58621827,1.08974392
1.0,1.28026732,0.99837002,1.38621586,1.06891121
1.0,1.8085739,1.15535549,1.068633,1.04223505
1.0,1.61007264,1.16274756,1.42123412,1.07927368
1.0,1.4713937,1.03991076,1.69442812,1.09912194
1.0,1.67898361,1.12246902,1.1869607,1.03385335
1.0,0.7356674,0.93661343,1.76164471,1.02098694
1.0,1.84225634,1.09533047,1.54721649,1.06066744
1.0,1.6935506,0.92155212,1.32713206,1.08106076
1.0,0.95199254,0.90524402,1.71573714,1.09737284
1.0,1.35739448,1.17475924,0.85549773,1.04923348
1.0,1.0955034,0.91648453,1.12577918,1.04418267
1.0,0.74383151,1.18891988,1.65689476,1.07615738
1.0,1.47557718,0.95394893,0.84117675,1.05500282
1.0,0.91313195,1.26116431,1.21797213,1.0433439
1.0,1.17115407,1.0070615,1.34289812,1.02708951
1.0,0.84866865,0.92055556,1.12886009,1.05144552
1.0,0.91952276,0.99760213,1.59011758,1.09993447
1.0,1.36547938,0.9067242,1.66642353,1.02063741
1.0,1.7740661,1.17663351,0.92258027,1.09289195
1.0,1.30817492,1.01683996,0.89358026,1.05856417
1.0,0.9787029,1.26268682,1.21627556,1.04085359
1.0,1.46213776,0.94489715,0.88495649,1.03013111
1.0,0.991623,1.08970935,1.14192056,1.07199061
1.0,1.4478398,0.92017875,0.97849813,1.05223323
1.0,1.64460296,1.14246028,1.41230841,1.03136593
1.0,1.10784494,0.97889617,1.44285793,1.09067819
1.0,0.74235451,1.11468849,1.59868723,1.0664537
1.0,1.36305636,1.08578966,1.29655743,1.06009971
1.0,1.86063097,1.09881277,1.19850934,1.0535955
1.0,1.20011375,0.90179614,1.53610731,1.03414883
1.0,1.50404295,1.00543709,1.36566463,1.08523111
1.0,0.71797226,1.20593791,1.70561518,1.06017731
1.0,1.4830209,1.2508525,1.09968993,1.09126798
1.0,1.8000314,1.10830092,1.00183376,1.07249637
1.0,1.68182629,1.13210952,1.60069877,1.08177615
1.0,1.03787906,1.06541632,1.25850568,1.03859833
1.0,1.83309331,1.20456624,1.57335894,1.03224725
1.0,0.92464627,1.19716421,1.72866347,1.09005288
1.0,1.7461061,1.16288843,1.14464194,1.06907153
1.0,1.75562931,1.26941906,1.69866961,1.06727516
1.0,1.74355416,1.21912228,1.07838436,1.03601918
1.0,1.8313564,1.23764663,1.44584864,1.05089405
1.0,1.36667075,1.01016046,1.35337979,1.07877666
1.0,1.1205896,1.2152843,1.63807229,1.08578891
1.0,0.75463889,1.24668084,1.11490171,1.05298977
1.0,1.15907756,1.21086651,1.15068038,1.04483432
1.0,1.55023699,1.08779441,1.05485015,1.0854603
1.0,1.57570041,1.25911788,1.0136684,1.05834091
1.0,1.44492729,1.0015148,1.41927972,1.02149587
1.0,1.09433626,1.29927187,1.31015962,1.02287768
1.0,0.91601905,1.07417136,1.56700285,1.09381386
1.0,1.339538,1.13008811,1.54571513,1.05910717
1.0,1.62646989,0.95419778,0.81146169,1.04865024
1.0,1.89106454,1.28700442,1.67995425,1.08449871
1.0,1.04483667,1.08858807,0.89216802,1.05069408
1.0,0.75044414,1.25645738,1.69138857,1.02918974
1.0,1.66700308,1.03225099,1.36203345,1.08999123
1.0,0.78859337,0.98074431,1.2205215,1.08014421
1.0,1.85912387,0.92688584,1.3397566,1.03619045
1.0,0.70051531,1.08133173,1.73153953,1.02091075
1.0,1.74895388,1.05632699,0.87155922,1.03819898
1.0,1.75465404,0.94727056,1.59665106,1.09406191
1.0,0.77660001,1.07852874,1.70031658,1.08326887
1.0,0.76249966,0.93845455,0.92410836,1.04145279
1.0,1.80161367,1.01956481,1.19301714,1.06367702
1.0,1.70560572,1.07499883,1.63108747,1.02506222
1.0,0.90724228,1.18837629,1.52616547,1.08830008
1.0,1.28305467,0.94835239,1.24916173,1.04718785
1.0,1.47644618,1.16601152,1.10838064,1.05642767
1.0,1.42268833,1.2543924,1.66429084,1.04046184
1.0,1.86955542,1.02335634,1.10621302,1.03520706
1.0,1.36428999,1.02880329,1.40500316,1.05236259
1.0,1.82630036,1.19883685,1.28639479,1.02248746
1.0,1.0283634,1.23507816,1.50191089,1.02017802
1.0,0.93503364,0.95304631,1.63676862,1.05741122
1.0,1.26033583,1.18481552,1.40717208,1.06516089
1.0,1.87862934,1.29472088,1.69789273,1.05624131
1.0,1.08946761,1.11290698,1.16187458,1.06447406
1.0,0.95827736,1.22467648,1.00331879,1.06401363
1.0,1.41960456,1.08321118,1.79121381,1.09035226
1.0,0.92944482,1.03695235,1.11864515,1.03989862
1.0,1.30194168,0.981973,0.86981078,1.09255965
1.0,1.69571171,1.19731254,1.40829339,1.03334407
1.0,1.71436033,1.12149882,1.01588556,1.07220781
1.0,1.18023723,1.04205066,0.94548101,1.08413722
1.0,1.34605356,1.11493799,1.77565623,1.0844752
1.0,1.23062989,1.14072095,1.54077995,1.03670515
1.0,1.38019645,1.23137314,1.19496575,1.05820719
1.0,1.67921816,1.04365488,1.67136284,1.0801971
1.0,0.89205741,1.0695871,1.32096442,1.08028668
1.0,1.87117915,1.03888624,1.62894696,1.04350505
1.0,1.60322565,1.2409824,1.53592974,1.07559761
1.0,0.96780554,1.03784453,1.57109251,1.02525941
1.0,1.0153229,1.1799052,1.51271184,1.06027639
1.0,1.3779237,1.06872059,1.24860036,1.07809773
1.0,1.02247018,1.02516534,1.06355149,1.02044879
1.0,1.78493236,0.92327671,1.64474587,1.08953516
1.0,1.8273281,1.05573982,1.56349932,1.04376601
1.0,0.93879983,0.97515612,1.13230778,1.03486698
1.0,0.83150405,0.96201288,1.11792624,1.04911202
1.0,1.10511402,1.14030663,1.34087971,1.02741096
1.0,0.70490571,0.94084054,1.13502003,1.03797589
1.0,1.286142,1.10631614,0.8175961,1.09458317
1.0,0.89631523,1.09227071,1.79365949,1.0706844
1.0,1.87304099,0.98273172,1.24321399,1.043693
1.0,0.82961699,1.08831952,1.12772259,1.05581891
1.0,0.92565593,1.17583094,0.92682825,1.03688727
1.0,1.01642036,0.93021772,1.00803952,1.06153596
1.0,0.73323966,0.92515821,1.75295644,1.02197162
1.0,1.29021992,1.04061958,1.42893225,1.05140744
1.0,1.37902411,1.10307476,1.30097013,1.03997633
1.0,1.54200518,1.17200106,1.59424888,1.09626408
1.0,1.2928535,1.10542757,1.61034393,1.0863315
1.0,1.00323428,0.9238369,1.375962,1.05155006
1.0,1.58183842,1.09138774,1.24604072,1.05882464
1.0,0.86862048,1.04143231,1.77182308,1.08392547
1.0,1.02039754,1.0454829,1.29451404,1.09385474
1.0,1.65687818,1.01744229,1.52420264,1.05058666
1.0,0.95466927,1.0298132,1.20704454,1.02634794
1.0,1.65070569,1.0382699,1.53304655,1.09650453
1.0,1.816367,1.20678722,1.33604717,1.03439877
1.0,0.95959104,1.2404494,1.31337867,1.06412672
1.0,1.46790632,0.97243789,1.49452758,1.08252434
1.0,0.70896043,1.17730713,1.79767127,1.08869731
1.0,1.52100828,1.13882027,1.64538084,1.02565825
1.0,1.66238803,0.96743689,0.90477331,1.07707653
1.0,1.25649805,1.2960262,1.43547378,1.0699996
1.0,1.80519834,1.19140437,1.58246012,1.08502587
1.0,1.77817736,1.05051932,1.65165446,1.06592862
1.0,1.11958884,1.22008806,0.87783049,1.07449986
1.0,1.74729218,1.00955155,1.52776664,1.04830937
1.0,0.84750692,0.99632623,1.38505416,1.0930306
1.0,0.80833682,1.00754052,1.5031563,1.0574586
1.0,1.43397008,1.21606162,1.06507516,1.0544008
1.0,0.93269353,1.15891649,1.0706289,1.05289853
1.0,1.56747582,1.19628837,1.60598707,1.02941038
1.0,1.183644,1.167144,0.8810557,1.06582736
1.0,1.48394151,0.98590843,1.39245419,1.08488421
1.0,1.46155848,1.22814332,1.75411825,1.07594052
1.0,1.61176165,1.2221369,0.8331938,1.05076941
1.0,1.57743914,0.96357092,1.77229105,1.08429239
1.0,0.90980932,0.95483146,1.49240007,1.06138004
1.0,1.72206656,1.27949157,1.61899994,1.09559044
1.0,1.1292815,0.92207322,1.5208862,1.02051836
1.0,1.69860192,1.18770939,1.16875163,1.09867836
1.0,1.15754846,1.15974009,1.7588193,1.04967643
1.0,1.38292241,0.93138458,1.52928073,1.05549544
1.0,0.8244085,1.2175219,1.46956333,1.05179893
1.0,0.89464018,1.19847325,1.53888112,1.07095513
1.0,0.7574866,1.21074801,1.50837846,1.03737205
1.0,1.33411036,0.93347579,1.15491322,1.04794957
1.0,1.18932134,0.92821304,1.65834909,1.09285396
1.0,1.06318436,1.01974337,1.28935295,1.02659993
1.0,1.33167214,1.12009387,1.2557997,1.07328175
1.0,1.06403601,1.26979936,1.67230399,1.04121547
1.0,1.28473729,1.07191383,0.90228554,1.03078107
1.0,1.67736573,1.01568225,1.45374961,1.0857382
1.0,1.53888296,1.27841584,1.40648474,1.09692681
1.0,0.99150985,0.94368923,1.62334575,1.08908837
1.0,1.1849196,0.90613555,0.90960428,1.05419038
1.0,0.81040622,1.01616034,1.19132414,1.09016483
1.0,1.11599002,1.06667984,1.63300856,1.03585784
1.0,0.89027326,1.0240218,1.48549408,1.07807113
1.0,1.89492717,0.9925799,1.39678874,1.08071196
1.0,0.71600604,1.28767677,1.13644714,1.02947885
1.0,0.91737308,0.99517142,1.20583275,1.03419142
1.0,0.79856566,1.26783142,1.38070498,1.04130673
1.0,1.84797256,1.06028031,1.25114437,1.05024742
1.0,1.65566859,1.27630764,1.30735235,1.09716829
1.0,0.85407051,0.97677401,1.09683352,1.09103696
1.0,1.63969098,1.07332285,1.50692958,1.02745073
1.0,1.22034692,1.10673438,1.17139561,1.04679427
1.0,1.00148915,1.0123403,1.56962111,1.09108981
1.0,1.30625383,1.026778,1.5377814,1.08629205
1.0,0.8366563,1.06044618,1.00230731,1.06470869
1.0,1.4309698,1.20267223,1.71470942,1.09781905
1.0,1.20766585,1.00258254,1.6024154,1.09334573
1.0,1.12434874,1.28338852,1.21337984,1.0749553
1.0,1.88293653,1.12839909,1.05814361,1.02036023
1.0,0.96695191,1.29123827,1.64850612,1.08787746
1.0,1.48607233,1.25602509,1.70952218,1.02064136
1.0,1.14572028,0.91941838,1.63276683,1.03219856
1.0,1.48517254,0.95046676,1.55737446,1.02993716
1.0,1.33274528,1.14814013,0.81962459,1.06241183
1.0,1.29119678,1.24478726,0.87369733,1.04411573
1.0,0.79278813,0.9433401,1.725304,1.04214733
1.0,1.51548723,0.96991687,1.40977827,1.0297513
1.0,0.87256397,1.01174306,1.38228581,1.0681415
1.0,0.78224038,1.26687585,1.12104748,1.09761654
1.0,1.79761328,1.12386875,1.05218773,1.03071425
1.0,1.59934774,0.94900133,1.02787816,1.04314935
1.0,1.57355519,1.2524611,1.1400689,1.03277067
1.0,1.35959714,1.2422674,1.16703782,1.07232702
1.0,1.71164293,1.28744084,1.4393703,1.08646314
1.0,0.77065037,0.9862264,1.10914906,1.04196893
1.0,1.81087841,1.17389806,1.58163636,1.03894093
1.0,1.34846613,0.99073631,1.76405124,1.04365194
1.0,0.79806855,0.95811432,1.05370318,1.03706048
1.0,1.31655592,1.19081375,1.21495044,1.09548014
1.0,1.68364212,0.97627619,1.13457627,1.0577878
1.0,1.82238609,1.21566083,0.94461352,1.03629008
1.0,1.19140975,1.0702405,1.1821816,1.08757089
1.0,0.92159027,1.13611148,1.25085795,1.02122024
1.0,1.81920025,1.24895558,1.43065893,1.0537596
1.0,1.59712616,1.10592099,1.70896676,1.05980905
1.0,0.82823184,1.24929741,0.96321407,1.08817998
1.0,0.88423044,1.23987347,1.41606754,1.02627589
1.0,1.89624109,1.28643264,0.89169158,1.04891008
1.0,1.39439613,1.02687924,1.74173422,1.07590392
1.0,0.81907658,1.12674442,1.62569911,1.03117274
1.0,0.94759057,1.02158622,0.86072246,1.03496742
1.0,1.20648415,1.13335,1.52502634,1.06003136
1.0,1.5647068,1.15756789,1.52104053,1.09981724
1.0,0.84408078,1.24015995,1.5707633,1.06539499
1.0,1.22607259,0.93475204,1.68436514,1.04268572
1.0,0.79404316,1.1325268,0.94884725,1.0913771
1.0,1.76400349,0.97107507,0.91820792,1.07562992
1.0,1.04015432,1.28076582,1.059341,1.05009346
1.0,1.60905525,1.16203702,1.36075612,1.07189862
1.0,1.85082274,0.97972337,1.10418585,1.06235399
1.0,0.79694897,1.07570017,1.65710706,1.07549156
1.0,1.76122709,0.91498757,1.6953889,1.08936332
1.0,1.20375364,1.29512851,1.04995055,1.08039761
1.0,1.27321814,1.25830281,1.47875061,1.044292
1.0,1.72999813,1.23404732,1.11341004,1.03028972
1.0,1.17261212,1.03744075,1.24714056,1.09369655
1.0,1.62269512,1.28227631,1.41187258,1.07316624
1.0,0.7555893,1.16350463,0.98907523,1.06780807
1.0,1.07236867,1.03113783,0.92321511,1.05815641
1.0,1.53349025,0.90084974,1.07978685,1.06666387
1.0,0.86065103,1.05964088,1.6038954,1.02142074
1.0,1.57965546,1.21765019,1.04006449,1.04206264
1.0,1.29884165,1.25572517,1.59141141,1.02966399
1.0,1.04681407,0.93082171,1.15221047,1.09234164
1.0,0.76586169,1.18191654,1.68680949,1.06632053
1.0,1.45119583,1.03199387,0.98695617,1.03259996
1.0,1.1414061,1.06087329,1.18382008,1.04915321
1.0,1.13090893,1.28455975,1.25443698,1.04607654
1.0,0.98045773,1.26398708,1.4814303,1.05467848
1.0,1.38760359,1.01075867,1.17559117,1.02384618
1.0,1.41025018,0.94475251,1.51114184,1.09535174
1.0,1.34517003,0.96360822,1.25373239,1.03946311
1.0,0.84578512,1.01433701,1.30650761,1.04580293
1.0,1.49653352,0.96831129,1.55305254,1.07794414
1.0,1.08077354,0.95855868,1.09407999,1.04956815
1.0,0.78407219,0.97874314,0.80513688,1.08057058
1.0,0.98237457,0.95613093,1.60460354,1.0351829
1.0,1.40015573,1.26876423,1.45772676,1.05055695
1.0,0.92267603,1.19786796,1.75350076,1.08689699
1.0,0.94983888,0.92259513,1.66729296,1.09272846
1.0,1.74056094,0.9647246,1.18053336,1.02649783
1.0,1.0300632,1.09596552,1.79256026,1.08463399
1.0,1.31485727,0.96109162,1.76090412,1.09445935
1.0,1.73458586,0.99280036,1.45527314,1.02887928
1.0,0.81380515,1.17295161,1.51749468,1.0704071
1.0,1.41867355,1.14152929,1.10585781,1.03179635
1.0,0.81777868,0.97023653,1.30352734,1.07683029
1.0,1.78445807,1.13703854,1.51425673,1.03563646
1.0,1.19617639,1.00823813,1.34777951,1.09242559
1.0,1.81462601,0.95549942,1.02223846,1.06449012
1.0,1.3931564,1.1950387,1.01143489,1.09942807
1.0,1.16248861,1.22246457,1.66507553,1.05392031
1.0,0.94905371,1.29203789,0.9017285,1.02309734
1.0,0.87128755,1.18023184,1.31947774,1.09793785
1.0,1.31066282,1.14463003,1.49033737,1.0552258
1.0,1.56830551,1.22338472,1.33194091,1.05201365
1.0,0.96498321,0.92936775,1.32164062,1.05617946
1.0,1.34953879,1.26198032,1.61570449,1.09414604
1.0,0.82106229,1.14776101,1.26153279,1.03790298
1.0,1.19266271,1.21716657,1.5491781,1.02891121
1.0,1.26462725,1.20350747,1.77892078,1.05114488
1.0,1.72775322,1.20619451,1.20260187,1.07766243
1.0,1.89232293,1.20413644,1.1424835,1.02086482
1.0,1.48228697,1.0283345,1.4845697,1.06853842
1.0,0.86613506,0.91414772,1.16295884,1.06878787
1.0,0.97205504,0.91058244,1.49933226,1.03650321
1.0,0.7346836,1.21661022,0.90771325,1.07108706
1.0,1.55115293,1.21969121,1.59922427,1.09258759
1.0,0.71483558,1.23039632,0.81602718,1.07384308
1.0,1.61680595,1.110353,1.78196167,1.07864854
1.0,1.39687238,1.17769224,1.67822918,1.03936884
1.0,0.835366,0.98463296,0.84024898,1.06111464
1.0,1.25895033,1.0032927,1.39047533,1.03971353
1.0,1.56249767,1.11092743,1.29748231,1.09434115
1.0,1.08803923,1.28845785,1.24142089,1.07409455
1.0,1.65363631,1.13937967,1.45817277,1.09214314
1.0,1.49938459,0.93817556,1.14696396,1.04901026
1.0,1.70221658,0.94794121,1.79435576,1.03242988
1.0,0.86293275,1.24784296,1.05136064,1.05952306
1.0,1.67035085,1.08607834,1.46634474,1.07351478
1.0,1.26538727,1.20726167,1.47777377,1.05042373
1.0,1.30544723,1.22868324,0.85820337,1.07447154
1.0,0.87754019,1.02572598,1.27167133,1.08040008
1.0,0.7382013,1.28278347,0.94354643,1.06942061
1.0,1.63855303,1.02925868,1.41564495,1.02027858
1.0,1.47495071,1.04731388,1.41067237,1.02529102
1.0,1.48787484,1.20915794,1.1338133,1.02544351
1.0,1.06542444,1.13671482,1.65940433,1.02695063
1.0,1.11268246,1.18278514,1.54254325,1.06624646
1.0,1.49444736,0.96170933,1.42247126,1.08247881
